"Type","Source","Destination","Size (Bytes)","Alt Text","Anchor","Status Code","Status","Follow","Target","Rel","Path Type","Link Path","Link Position","Link Origin"
"JavaScript","https://www.dembitskyi.com/uk/package-service/vidkritij-poglyad","https://www.dembitskyi.com/_next/static/chunks/a6dad97d9634a72d.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[16]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/about","https://www.dembitskyi.com/_next/static/chunks/a6dad97d9634a72d.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[16]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/legkist-i-krasa-nig","https://www.dembitskyi.com/_next/static/chunks/a6dad97d9634a72d.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[16]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/contacts","https://www.dembitskyi.com/_next/static/chunks/a6dad97d9634a72d.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[16]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services","https://www.dembitskyi.com/_next/static/chunks/a6dad97d9634a72d.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[17]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/botuinoterapiya","https://www.dembitskyi.com/_next/static/chunks/a6dad97d9634a72d.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[17]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/pidtyazhka-verhnih-i-nizhnih-kinczivok","https://www.dembitskyi.com/_next/static/chunks/a6dad97d9634a72d.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[17]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/blefaroplastika","https://www.dembitskyi.com/_next/static/chunks/a6dad97d9634a72d.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[17]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/fileri-na-osnovi-negialuronovih-spoluk","https://www.dembitskyi.com/_next/static/chunks/a6dad97d9634a72d.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[17]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/minifleboktomiya","https://www.dembitskyi.com/_next/static/chunks/a6dad97d9634a72d.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[17]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/skleroobliteracziya","https://www.dembitskyi.com/_next/static/chunks/a6dad97d9634a72d.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[17]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/mamoplastika","https://www.dembitskyi.com/_next/static/chunks/a6dad97d9634a72d.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[17]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/pidtyazhka-oblichchya","https://www.dembitskyi.com/_next/static/chunks/a6dad97d9634a72d.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[17]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/fileri","https://www.dembitskyi.com/_next/static/chunks/a6dad97d9634a72d.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[17]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/likuvannya-varikozu-lazerom","https://www.dembitskyi.com/_next/static/chunks/a6dad97d9634a72d.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[17]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/liposakcziya","https://www.dembitskyi.com/_next/static/chunks/a6dad97d9634a72d.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[17]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/abdominoplastika","https://www.dembitskyi.com/_next/static/chunks/a6dad97d9634a72d.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[17]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk","https://www.dembitskyi.com/_next/static/chunks/ff1a16fafef87110.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[7]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/cases","https://www.dembitskyi.com/_next/static/chunks/ff1a16fafef87110.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[7]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/anti-age-kompleks","https://www.dembitskyi.com/_next/static/chunks/ff1a16fafef87110.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[7]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/mommy-makeover","https://www.dembitskyi.com/_next/static/chunks/ff1a16fafef87110.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[7]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/plaskij-zhivit","https://www.dembitskyi.com/_next/static/chunks/ff1a16fafef87110.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[7]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/blog","https://www.dembitskyi.com/_next/static/chunks/ff1a16fafef87110.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[7]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/cases/likuvannya-varikoznoyi-hvorobi-nizhnoyi-kinczivki","https://www.dembitskyi.com/_next/static/chunks/ff1a16fafef87110.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[7]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/vidkritij-poglyad","https://www.dembitskyi.com/_next/static/chunks/ff1a16fafef87110.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[7]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/about","https://www.dembitskyi.com/_next/static/chunks/ff1a16fafef87110.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[7]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/legkist-i-krasa-nig","https://www.dembitskyi.com/_next/static/chunks/ff1a16fafef87110.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[7]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/contacts","https://www.dembitskyi.com/_next/static/chunks/ff1a16fafef87110.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[7]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services","https://www.dembitskyi.com/_next/static/chunks/ff1a16fafef87110.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[7]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/botuinoterapiya","https://www.dembitskyi.com/_next/static/chunks/ff1a16fafef87110.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[7]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/pidtyazhka-verhnih-i-nizhnih-kinczivok","https://www.dembitskyi.com/_next/static/chunks/ff1a16fafef87110.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[7]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/blefaroplastika","https://www.dembitskyi.com/_next/static/chunks/ff1a16fafef87110.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[7]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/fileri-na-osnovi-negialuronovih-spoluk","https://www.dembitskyi.com/_next/static/chunks/ff1a16fafef87110.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[7]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/minifleboktomiya","https://www.dembitskyi.com/_next/static/chunks/ff1a16fafef87110.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[7]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/skleroobliteracziya","https://www.dembitskyi.com/_next/static/chunks/ff1a16fafef87110.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[7]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/mamoplastika","https://www.dembitskyi.com/_next/static/chunks/ff1a16fafef87110.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[7]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/pidtyazhka-oblichchya","https://www.dembitskyi.com/_next/static/chunks/ff1a16fafef87110.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[7]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/fileri","https://www.dembitskyi.com/_next/static/chunks/ff1a16fafef87110.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[7]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/likuvannya-varikozu-lazerom","https://www.dembitskyi.com/_next/static/chunks/ff1a16fafef87110.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[7]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/liposakcziya","https://www.dembitskyi.com/_next/static/chunks/ff1a16fafef87110.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[7]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/abdominoplastika","https://www.dembitskyi.com/_next/static/chunks/ff1a16fafef87110.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[7]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk","https://www.dembitskyi.com/_next/static/chunks/55c4bbd362271d37.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[12]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/cases","https://www.dembitskyi.com/_next/static/chunks/55c4bbd362271d37.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[12]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/anti-age-kompleks","https://www.dembitskyi.com/_next/static/chunks/55c4bbd362271d37.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[12]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/mommy-makeover","https://www.dembitskyi.com/_next/static/chunks/55c4bbd362271d37.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[12]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/plaskij-zhivit","https://www.dembitskyi.com/_next/static/chunks/55c4bbd362271d37.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[12]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/blog","https://www.dembitskyi.com/_next/static/chunks/55c4bbd362271d37.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[12]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/cases/likuvannya-varikoznoyi-hvorobi-nizhnoyi-kinczivki","https://www.dembitskyi.com/_next/static/chunks/55c4bbd362271d37.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[12]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/vidkritij-poglyad","https://www.dembitskyi.com/_next/static/chunks/55c4bbd362271d37.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[12]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/about","https://www.dembitskyi.com/_next/static/chunks/55c4bbd362271d37.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[12]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/legkist-i-krasa-nig","https://www.dembitskyi.com/_next/static/chunks/55c4bbd362271d37.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[12]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/contacts","https://www.dembitskyi.com/_next/static/chunks/55c4bbd362271d37.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[12]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services","https://www.dembitskyi.com/_next/static/chunks/55c4bbd362271d37.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[12]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/botuinoterapiya","https://www.dembitskyi.com/_next/static/chunks/55c4bbd362271d37.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[12]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/pidtyazhka-verhnih-i-nizhnih-kinczivok","https://www.dembitskyi.com/_next/static/chunks/55c4bbd362271d37.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[12]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/blefaroplastika","https://www.dembitskyi.com/_next/static/chunks/55c4bbd362271d37.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[12]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/fileri-na-osnovi-negialuronovih-spoluk","https://www.dembitskyi.com/_next/static/chunks/55c4bbd362271d37.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[12]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/minifleboktomiya","https://www.dembitskyi.com/_next/static/chunks/55c4bbd362271d37.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[12]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/skleroobliteracziya","https://www.dembitskyi.com/_next/static/chunks/55c4bbd362271d37.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[12]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/mamoplastika","https://www.dembitskyi.com/_next/static/chunks/55c4bbd362271d37.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[12]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/pidtyazhka-oblichchya","https://www.dembitskyi.com/_next/static/chunks/55c4bbd362271d37.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[12]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/fileri","https://www.dembitskyi.com/_next/static/chunks/55c4bbd362271d37.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[12]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/likuvannya-varikozu-lazerom","https://www.dembitskyi.com/_next/static/chunks/55c4bbd362271d37.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[12]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/liposakcziya","https://www.dembitskyi.com/_next/static/chunks/55c4bbd362271d37.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[12]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/abdominoplastika","https://www.dembitskyi.com/_next/static/chunks/55c4bbd362271d37.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[12]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk","https://www.dembitskyi.com/_next/static/chunks/355bff7b47dc884a.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[9]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/cases","https://www.dembitskyi.com/_next/static/chunks/355bff7b47dc884a.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[9]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/anti-age-kompleks","https://www.dembitskyi.com/_next/static/chunks/355bff7b47dc884a.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[9]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/mommy-makeover","https://www.dembitskyi.com/_next/static/chunks/355bff7b47dc884a.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[9]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/plaskij-zhivit","https://www.dembitskyi.com/_next/static/chunks/355bff7b47dc884a.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[9]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/blog","https://www.dembitskyi.com/_next/static/chunks/355bff7b47dc884a.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[9]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/cases/likuvannya-varikoznoyi-hvorobi-nizhnoyi-kinczivki","https://www.dembitskyi.com/_next/static/chunks/355bff7b47dc884a.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[9]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/vidkritij-poglyad","https://www.dembitskyi.com/_next/static/chunks/355bff7b47dc884a.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[9]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/about","https://www.dembitskyi.com/_next/static/chunks/355bff7b47dc884a.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[9]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/legkist-i-krasa-nig","https://www.dembitskyi.com/_next/static/chunks/355bff7b47dc884a.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[9]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/contacts","https://www.dembitskyi.com/_next/static/chunks/355bff7b47dc884a.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[9]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services","https://www.dembitskyi.com/_next/static/chunks/355bff7b47dc884a.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[9]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/botuinoterapiya","https://www.dembitskyi.com/_next/static/chunks/355bff7b47dc884a.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[9]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/pidtyazhka-verhnih-i-nizhnih-kinczivok","https://www.dembitskyi.com/_next/static/chunks/355bff7b47dc884a.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[9]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/blefaroplastika","https://www.dembitskyi.com/_next/static/chunks/355bff7b47dc884a.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[9]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/fileri-na-osnovi-negialuronovih-spoluk","https://www.dembitskyi.com/_next/static/chunks/355bff7b47dc884a.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[9]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/minifleboktomiya","https://www.dembitskyi.com/_next/static/chunks/355bff7b47dc884a.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[9]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/skleroobliteracziya","https://www.dembitskyi.com/_next/static/chunks/355bff7b47dc884a.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[9]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/mamoplastika","https://www.dembitskyi.com/_next/static/chunks/355bff7b47dc884a.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[9]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/pidtyazhka-oblichchya","https://www.dembitskyi.com/_next/static/chunks/355bff7b47dc884a.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[9]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/fileri","https://www.dembitskyi.com/_next/static/chunks/355bff7b47dc884a.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[9]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/likuvannya-varikozu-lazerom","https://www.dembitskyi.com/_next/static/chunks/355bff7b47dc884a.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[9]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/liposakcziya","https://www.dembitskyi.com/_next/static/chunks/355bff7b47dc884a.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[9]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/abdominoplastika","https://www.dembitskyi.com/_next/static/chunks/355bff7b47dc884a.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[9]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk","https://www.dembitskyi.com/_next/static/chunks/965c199061c422fa.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[16]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/cases","https://www.dembitskyi.com/_next/static/chunks/965c199061c422fa.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[16]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/botuinoterapiya","https://www.dembitskyi.com/_next/static/chunks/965c199061c422fa.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[16]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/pidtyazhka-verhnih-i-nizhnih-kinczivok","https://www.dembitskyi.com/_next/static/chunks/965c199061c422fa.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[16]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/blefaroplastika","https://www.dembitskyi.com/_next/static/chunks/965c199061c422fa.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[16]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/fileri-na-osnovi-negialuronovih-spoluk","https://www.dembitskyi.com/_next/static/chunks/965c199061c422fa.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[16]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/minifleboktomiya","https://www.dembitskyi.com/_next/static/chunks/965c199061c422fa.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[16]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/skleroobliteracziya","https://www.dembitskyi.com/_next/static/chunks/965c199061c422fa.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[16]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/mamoplastika","https://www.dembitskyi.com/_next/static/chunks/965c199061c422fa.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[16]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/pidtyazhka-oblichchya","https://www.dembitskyi.com/_next/static/chunks/965c199061c422fa.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[16]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/fileri","https://www.dembitskyi.com/_next/static/chunks/965c199061c422fa.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[16]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/likuvannya-varikozu-lazerom","https://www.dembitskyi.com/_next/static/chunks/965c199061c422fa.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[16]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/liposakcziya","https://www.dembitskyi.com/_next/static/chunks/965c199061c422fa.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[16]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/abdominoplastika","https://www.dembitskyi.com/_next/static/chunks/965c199061c422fa.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[16]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk","https://www.dembitskyi.com/_next/static/chunks/8082ab48faca5ea1.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[4]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/cases","https://www.dembitskyi.com/_next/static/chunks/8082ab48faca5ea1.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[4]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/anti-age-kompleks","https://www.dembitskyi.com/_next/static/chunks/8082ab48faca5ea1.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[4]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/mommy-makeover","https://www.dembitskyi.com/_next/static/chunks/8082ab48faca5ea1.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[4]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/plaskij-zhivit","https://www.dembitskyi.com/_next/static/chunks/8082ab48faca5ea1.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[4]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/blog","https://www.dembitskyi.com/_next/static/chunks/8082ab48faca5ea1.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[4]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/cases/likuvannya-varikoznoyi-hvorobi-nizhnoyi-kinczivki","https://www.dembitskyi.com/_next/static/chunks/8082ab48faca5ea1.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[4]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/vidkritij-poglyad","https://www.dembitskyi.com/_next/static/chunks/8082ab48faca5ea1.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[4]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/about","https://www.dembitskyi.com/_next/static/chunks/8082ab48faca5ea1.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[4]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/package-service/legkist-i-krasa-nig","https://www.dembitskyi.com/_next/static/chunks/8082ab48faca5ea1.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[4]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/contacts","https://www.dembitskyi.com/_next/static/chunks/8082ab48faca5ea1.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[4]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services","https://www.dembitskyi.com/_next/static/chunks/8082ab48faca5ea1.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[4]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/botuinoterapiya","https://www.dembitskyi.com/_next/static/chunks/8082ab48faca5ea1.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[4]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/pidtyazhka-verhnih-i-nizhnih-kinczivok","https://www.dembitskyi.com/_next/static/chunks/8082ab48faca5ea1.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[4]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/blefaroplastika","https://www.dembitskyi.com/_next/static/chunks/8082ab48faca5ea1.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[4]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/fileri-na-osnovi-negialuronovih-spoluk","https://www.dembitskyi.com/_next/static/chunks/8082ab48faca5ea1.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[4]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/minifleboktomiya","https://www.dembitskyi.com/_next/static/chunks/8082ab48faca5ea1.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[4]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/skleroobliteracziya","https://www.dembitskyi.com/_next/static/chunks/8082ab48faca5ea1.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[4]","Head","HTML"
"JavaScript","https://www.dembitskyi.com/uk/services/mamoplastika","https://www.dembitskyi.com/_next/static/chunks/8082ab48faca5ea1.js","0","","","0","Blocked by robots.txt","true","","","Root-Relative","//head/script[4]","Head","HTML"
